Source,Target,Type,id,label,timeset,weight,duration
1708,1822,Undirected,2899,,,39,1580
1708,1835,Undirected,2900,,,2,40
1708,1837,Undirected,2901,,,1,20
1708,1838,Undirected,2902,,,2,40
1708,1851,Undirected,2903,,,16,420
1708,1854,Undirected,2904,,,1,20
1708,1855,Undirected,2905,,,20,800
1708,1857,Undirected,2906,,,1,20
1708,1858,Undirected,2907,,,30,860
1708,1861,Undirected,2908,,,7,160
1708,1863,Undirected,2909,,,4,80
1708,1866,Undirected,2910,,,1,20
1708,1872,Undirected,2911,,,8,240
1708,1883,Undirected,2912,,,8,200
1708,1887,Undirected,2913,,,11,220
1708,1889,Undirected,2914,,,2,40
1708,1890,Undirected,2915,,,11,240
1708,1895,Undirected,2916,,,2,40
1708,1897,Undirected,2917,,,9,280
1708,1898,Undirected,2918,,,2,40
1708,1902,Undirected,2919,,,1,60
1708,1909,Undirected,2920,,,1,20
1708,1911,Undirected,2921,,,16,440
1708,1912,Undirected,2922,,,2,40
1708,1916,Undirected,2923,,,19,540
1708,1920,Undirected,2924,,,2,40
1708,1428,Undirected,2925,,,1,20
1708,1429,Undirected,2926,,,3,60
1708,1431,Undirected,2927,,,1,20
1708,1434,Undirected,2928,,,2,40
1708,1452,Undirected,2929,,,1,20
1708,1489,Undirected,2930,,,1,40
1708,1498,Undirected,2931,,,1,20
1708,1500,Undirected,2932,,,1,20
1708,1532,Undirected,2933,,,1,20
1709,1712,Undirected,2934,,,5,180
1709,1719,Undirected,2935,,,3,80
1709,1720,Undirected,2936,,,2,40
1709,1722,Undirected,2937,,,2,40
1709,1727,Undirected,2938,,,2,60
1709,1731,Undirected,2939,,,5,100
1709,1735,Undirected,2940,,,12,360
1709,1737,Undirected,2941,,,1,40
1709,1741,Undirected,2942,,,1,20
1709,1745,Undirected,2943,,,1,20
1709,1746,Undirected,2944,,,9,480
1709,1748,Undirected,2945,,,1,20
1709,1780,Undirected,2946,,,3,60
1709,1782,Undirected,2947,,,1,20
1709,1795,Undirected,2948,,,1,40
1709,1801,Undirected,2949,,,3,60
1709,1820,Undirected,2950,,,1,20
1709,1822,Undirected,2951,,,1,60
1709,1833,Undirected,2952,,,3,60
1709,1843,Undirected,2953,,,1,20
1709,1852,Undirected,2954,,,2,140
1709,1857,Undirected,2955,,,1,20
1709,1859,Undirected,2956,,,2,60
1709,1909,Undirected,2957,,,3,80
1709,1913,Undirected,2958,,,1,20
1709,1477,Undirected,2959,,,1,20
1709,1521,Undirected,2960,,,1,80
1710,1713,Undirected,2961,,,2,40
1710,1714,Undirected,2962,,,1,20
1710,1718,Undirected,2963,,,4,80
1710,1732,Undirected,2964,,,1,20
1710,1743,Undirected,2965,,,9,460
1710,1749,Undirected,2966,,,1,20
1710,1752,Undirected,2967,,,1,20
1710,1780,Undirected,2968,,,1,20
1710,1792,Undirected,2969,,,14,680
1710,1822,Undirected,2970,,,1,20
1710,1851,Undirected,2971,,,2,40
1710,1854,Undirected,2972,,,3,60
1710,1855,Undirected,2973,,,2,60
1710,1861,Undirected,2974,,,1,40
1710,1863,Undirected,2975,,,2,40
1710,1877,Undirected,2976,,,1,20
1710,1883,Undirected,2977,,,3,60
1710,1887,Undirected,2978,,,3,60
1710,1890,Undirected,2979,,,2,40
1710,1897,Undirected,2980,,,3,80
1710,1902,Undirected,2981,,,8,240
1710,1911,Undirected,2982,,,3,80
1710,1437,Undirected,2983,,,1,20
1710,1533,Undirected,2984,,,1,20
1711,1714,Undirected,2985,,,1,20
1711,1719,Undirected,2986,,,1,20
1711,1723,Undirected,2987,,,2,40
1711,1732,Undirected,2988,,,1,20
1711,1737,Undirected,2989,,,1,20
1711,1743,Undirected,2990,,,6,240
1711,1749,Undirected,2991,,,19,420
1711,1752,Undirected,2992,,,14,320
1711,1753,Undirected,2993,,,3,100
1711,1757,Undirected,2994,,,2,40
1711,1759,Undirected,2995,,,80,3800
1711,1760,Undirected,2996,,,7,180
1711,1761,Undirected,2997,,,16,540
1711,1764,Undirected,2998,,,18,500
1711,1765,Undirected,2999,,,14,520
1711,1766,Undirected,3000,,,7,140
1711,1767,Undirected,3001,,,25,700
1711,1768,Undirected,3002,,,5,140
1711,1770,Undirected,3003,,,3,60
1711,1772,Undirected,3004,,,8,220
1711,1774,Undirected,3005,,,23,660
1711,1775,Undirected,3006,,,7,140
1711,1778,Undirected,3007,,,11,300
1711,1783,Undirected,3008,,,8,180
1711,1787,Undirected,3009,,,47,1460
1711,1789,Undirected,3010,,,8,260
1711,1790,Undirected,3011,,,7,320
1711,1792,Undirected,3012,,,4,120
1711,1796,Undirected,3013,,,5,160
1711,1798,Undirected,3014,,,2,40
1711,1822,Undirected,3015,,,2,40
1711,1835,Undirected,3016,,,1,20
1711,1847,Undirected,3017,,,1,20
1711,1855,Undirected,3018,,,2,40
1711,1861,Undirected,3019,,,4,80
1711,1866,Undirected,3020,,,1,40
1711,1889,Undirected,3021,,,4,140
1711,1890,Undirected,3022,,,2,60
1711,1902,Undirected,3023,,,2,40
1711,1907,Undirected,3024,,,1,20
1711,1909,Undirected,3025,,,3,60
1711,1912,Undirected,3026,,,3,60
1711,1916,Undirected,3027,,,3,80
1711,1429,Undirected,3028,,,1,20
1711,1431,Undirected,3029,,,2,60
1711,1443,Undirected,3030,,,1,20
1711,1453,Undirected,3031,,,1,20
1711,1457,Undirected,3032,,,3,80
1711,1471,Undirected,3033,,,2,40
1711,1480,Undirected,3034,,,3,60
1711,1489,Undirected,3035,,,1,20
1711,1500,Undirected,3036,,,1,20
1711,1519,Undirected,3037,,,2,40
1712,1719,Undirected,3038,,,1,40
1712,1722,Undirected,3039,,,1,20
1712,1727,Undirected,3040,,,33,1560
1712,1731,Undirected,3041,,,6,120
1712,1735,Undirected,3042,,,3,60
1712,1737,Undirected,3043,,,1,20
1712,1738,Undirected,3044,,,1,20
1712,1746,Undirected,3045,,,4,100
1712,1761,Undirected,3046,,,1,20
1712,1763,Undirected,3047,,,1,20
1712,1766,Undirected,3048,,,1,20
1712,1770,Undirected,3049,,,1,20
1712,1782,Undirected,3050,,,1,20
1712,1787,Undirected,3051,,,1,20
1712,1801,Undirected,3052,,,1,20
1712,1807,Undirected,3053,,,1,20
1712,1809,Undirected,3054,,,1,20
1712,1820,Undirected,3055,,,1,20
1712,1859,Undirected,3056,,,3,60
1712,1902,Undirected,3057,,,1,20
1712,1434,Undirected,3058,,,1,20
1712,1465,Undirected,3059,,,1,20
1712,1475,Undirected,3060,,,1,20
1712,1477,Undirected,3061,,,1,20
1712,1486,Undirected,3062,,,1,20
1713,1718,Undirected,3063,,,5,140
1713,1732,Undirected,3064,,,1,40
1713,1739,Undirected,3065,,,16,660
1713,1743,Undirected,3066,,,5,140
1713,1749,Undirected,3067,,,5,140
1713,1851,Undirected,3068,,,2,60
1713,1854,Undirected,3069,,,2,40
1713,1855,Undirected,3070,,,3,80
1713,1858,Undirected,3071,,,3,60
1713,1861,Undirected,3072,,,6,120
1713,1863,Undirected,3073,,,53,1780
1713,1872,Undirected,3074,,,2,40
1713,1877,Undirected,3075,,,3,60
1713,1883,Undirected,3076,,,2,60
1713,1887,Undirected,3077,,,3,100
1713,1889,Undirected,3078,,,1,20
1713,1890,Undirected,3079,,,6,120
1713,1897,Undirected,3080,,,9,280
1713,1898,Undirected,3081,,,2,40
1714,1719,Undirected,3082,,,10,240
1714,1720,Undirected,3083,,,5,180
1714,1722,Undirected,3084,,,5,100
1714,1723,Undirected,3085,,,40,1480
1714,1731,Undirected,3086,,,2,40
1714,1732,Undirected,3087,,,2,40
1714,1735,Undirected,3088,,,5,460
1714,1737,Undirected,3089,,,4,80
1714,1738,Undirected,3090,,,1,40
1714,1743,Undirected,3091,,,1,20
1714,1757,Undirected,3092,,,1,20
1714,1763,Undirected,3093,,,11,300
1714,1764,Undirected,3094,,,1,20
1714,1767,Undirected,3095,,,8,180
1714,1775,Undirected,3096,,,13,340
1714,1780,Undirected,3097,,,7,140
1714,1782,Undirected,3098,,,4,80
1714,1792,Undirected,3099,,,4,80
1714,1795,Undirected,3100,,,27,780
1714,1798,Undirected,3101,,,1,20
1714,1800,Undirected,3102,,,1,20
1714,1801,Undirected,3103,,,4,80
1714,1815,Undirected,3104,,,1,20
1714,1820,Undirected,3105,,,2,40
1714,1822,Undirected,3106,,,63,2260
1714,1833,Undirected,3107,,,2,40
1714,1838,Undirected,3108,,,6,140
1714,1843,Undirected,3109,,,4,120
1714,1851,Undirected,3110,,,1,20
1714,1855,Undirected,3111,,,2,40
1714,1859,Undirected,3112,,,3,60
1714,1861,Undirected,3113,,,2,40
1714,1889,Undirected,3114,,,2,40
1714,1902,Undirected,3115,,,1,20
1714,1907,Undirected,3116,,,1,20
1714,1909,Undirected,3117,,,9,240
1714,1911,Undirected,3118,,,4,80
1714,1912,Undirected,3119,,,1,20
1714,1916,Undirected,3120,,,11,280
1714,1428,Undirected,3121,,,1,20
1714,1434,Undirected,3122,,,1,20
1714,1439,Undirected,3123,,,1,20
1714,1453,Undirected,3124,,,1,20
1718,1732,Undirected,3125,,,6,120
1718,1743,Undirected,3126,,,6,120
1718,1749,Undirected,3127,,,21,600
1718,1851,Undirected,3128,,,7,200
1718,1854,Undirected,3129,,,2,40
1718,1855,Undirected,3130,,,49,1800
1718,1858,Undirected,3131,,,15,600
1718,1861,Undirected,3132,,,8,320
1718,1872,Undirected,3133,,,13,480
1718,1877,Undirected,3134,,,9,200
1718,1883,Undirected,3135,,,5,100
1718,1887,Undirected,3136,,,71,3080
1718,1889,Undirected,3137,,,4,80
1718,1890,Undirected,3138,,,14,400
1718,1897,Undirected,3139,,,15,500
1718,1898,Undirected,3140,,,2,60
1718,1519,Undirected,3141,,,1,20
1719,1720,Undirected,3142,,,13,580
1719,1722,Undirected,3143,,,1,20
1719,1723,Undirected,3144,,,12,620
1719,1727,Undirected,3145,,,2,60
1719,1731,Undirected,3146,,,3,100
1719,1737,Undirected,3147,,,2,40
1719,1738,Undirected,3148,,,1,20
1719,1741,Undirected,3149,,,10,260
1719,1746,Undirected,3150,,,4,100
1719,1748,Undirected,3151,,,63,2140
1719,1763,Undirected,3152,,,2,40
1719,1764,Undirected,3153,,,1,20
1719,1770,Undirected,3154,,,1,60
1719,1778,Undirected,3155,,,1,20
1719,1780,Undirected,3156,,,4,140
1719,1782,Undirected,3157,,,19,600
1719,1790,Undirected,3158,,,1,40
1719,1795,Undirected,3159,,,5,120
1719,1800,Undirected,3160,,,2,40
1719,1801,Undirected,3161,,,21,900
1719,1809,Undirected,3162,,,13,340
1719,1820,Undirected,3163,,,6,140
1719,1822,Undirected,3164,,,7,220
1719,1833,Undirected,3165,,,9,200
1719,1835,Undirected,3166,,,1,20
1719,1838,Undirected,3167,,,2,40
1719,1843,Undirected,3168,,,24,860
1719,1859,Undirected,3169,,,41,1760
1719,1888,Undirected,3170,,,1,20
1719,1909,Undirected,3171,,,6,180
1719,1911,Undirected,3172,,,1,20
1719,1498,Undirected,3173,,,1,20
1720,1722,Undirected,3174,,,16,620
1720,1732,Undirected,3175,,,1,20
1720,1737,Undirected,3176,,,11,400
1720,1738,Undirected,3177,,,4,120
1720,1743,Undirected,3178,,,2,40
1720,1746,Undirected,3179,,,5,140
1720,1748,Undirected,3180,,,8,220
1720,1749,Undirected,3181,,,1,20
1720,1752,Undirected,3182,,,1,20
1720,1757,Undirected,3183,,,3,60
1720,1759,Undirected,3184,,,1,20
1720,1761,Undirected,3185,,,30,860
1720,1763,Undirected,3186,,,4,100
1720,1765,Undirected,3187,,,2,40
1720,1766,Undirected,3188,,,3,60
1720,1767,Undirected,3189,,,1,20
1720,1780,Undirected,3190,,,5,100
1720,1782,Undirected,3191,,,1,20
1720,1783,Undirected,3192,,,1,20
1720,1787,Undirected,3193,,,1,20
1720,1792,Undirected,3194,,,1,20
1720,1795,Undirected,3195,,,18,720
1720,1796,Undirected,3196,,,1,40
1720,1800,Undirected,3197,,,1,20
1720,1801,Undirected,3198,,,15,580
1720,1809,Undirected,3199,,,1,20
1720,1822,Undirected,3200,,,6,180
1720,1833,Undirected,3201,,,6,160
1720,1835,Undirected,3202,,,2,40
1720,1837,Undirected,3203,,,1,20
1720,1838,Undirected,3204,,,19,560
1720,1843,Undirected,3205,,,10,920
1720,1851,Undirected,3206,,,4,160
1720,1859,Undirected,3207,,,4,120
1720,1889,Undirected,3208,,,5,180
1720,1890,Undirected,3209,,,1,60
1720,1902,Undirected,3210,,,1,20
1720,1909,Undirected,3211,,,36,1260
1720,1911,Undirected,3212,,,6,120
1720,1916,Undirected,3213,,,2,40
1722,1723,Undirected,3214,,,3,80
1722,1730,Undirected,3215,,,1,20
1722,1732,Undirected,3216,,,1,20
1722,1738,Undirected,3217,,,21,1620
1722,1746,Undirected,3218,,,8,200
1722,1748,Undirected,3219,,,1,20
1722,1749,Undirected,3220,,,2,40
1722,1752,Undirected,3221,,,1,20
1722,1757,Undirected,3222,,,2,40
1722,1759,Undirected,3223,,,1,20
1722,1761,Undirected,3224,,,2,60
1722,1763,Undirected,3225,,,3,60
1722,1767,Undirected,3226,,,1,20
1722,1772,Undirected,3227,,,5,120
1722,1774,Undirected,3228,,,2,40
1722,1775,Undirected,3229,,,2,40
1722,1780,Undirected,3230,,,6,120
1722,1782,Undirected,3231,,,2,40
1722,1787,Undirected,3232,,,1,20
1722,1789,Undirected,3233,,,1,20
1722,1790,Undirected,3234,,,1,20
1722,1795,Undirected,3235,,,65,2760
1722,1796,Undirected,3236,,,1,20
1722,1800,Undirected,3237,,,5,220
1722,1801,Undirected,3238,,,2,60
1722,1809,Undirected,3239,,,3,60
1722,1815,Undirected,3240,,,1,20
1722,1819,Undirected,3241,,,1,20
1722,1820,Undirected,3242,,,9,240
1722,1822,Undirected,3243,,,5,120
1722,1833,Undirected,3244,,,42,1180
1722,1838,Undirected,3245,,,12,360
1722,1843,Undirected,3246,,,3,60
1722,1847,Undirected,3247,,,1,20
1722,1855,Undirected,3248,,,1,40
1722,1859,Undirected,3249,,,6,120
1722,1889,Undirected,3250,,,1,20
1722,1890,Undirected,3251,,,1,20
1722,1902,Undirected,3252,,,16,540
1722,1909,Undirected,3253,,,23,800
1722,1911,Undirected,3254,,,3,60
1722,1912,Undirected,3255,,,1,20
1722,1431,Undirected,3256,,,1,20
1722,1458,Undirected,3257,,,1,20
1722,1477,Undirected,3258,,,1,20
1722,1489,Undirected,3259,,,1,20
1722,1493,Undirected,3260,,,1,20
1722,1495,Undirected,3261,,,1,20
1722,1532,Undirected,3262,,,1,20
1723,1735,Undirected,3263,,,1,20
1723,1737,Undirected,3264,,,1,20
1723,1738,Undirected,3265,,,1,20
1723,1741,Undirected,3266,,,5,100
1723,1743,Undirected,3267,,,4,180
1723,1746,Undirected,3268,,,4,100
1723,1748,Undirected,3269,,,3,80
1723,1749,Undirected,3270,,,1,20
1723,1763,Undirected,3271,,,5,180
1723,1764,Undirected,3272,,,4,100
1723,1772,Undirected,3273,,,1,20
1723,1780,Undirected,3274,,,1,20
1723,1789,Undirected,3275,,,1,20
1723,1792,Undirected,3276,,,18,660
1723,1795,Undirected,3277,,,3,120
1723,1800,Undirected,3278,,,1,20
1723,1801,Undirected,3279,,,6,140
1723,1809,Undirected,3280,,,54,2380
1723,1820,Undirected,3281,,,2,120
1723,1822,Undirected,3282,,,49,1840
1723,1833,Undirected,3283,,,3,60
1723,1838,Undirected,3284,,,5,120
1723,1843,Undirected,3285,,,9,180
1723,1847,Undirected,3286,,,1,40
1723,1851,Undirected,3287,,,1,20
1723,1855,Undirected,3288,,,1,20
1723,1859,Undirected,3289,,,1,20
1723,1890,Undirected,3290,,,1,20
1723,1902,Undirected,3291,,,1,20
1723,1909,Undirected,3292,,,2,40
1723,1911,Undirected,3293,,,3,100
1723,1916,Undirected,3294,,,7,180
1723,1429,Undirected,3295,,,1,20
1723,1437,Undirected,3296,,,1,20
1723,1489,Undirected,3297,,,1,20
1723,1498,Undirected,3298,,,1,20
1727,1731,Undirected,3299,,,44,1780
1727,1735,Undirected,3300,,,12,320
1727,1737,Undirected,3301,,,1,20
1727,1746,Undirected,3302,,,1,20
1727,1748,Undirected,3303,,,1,20
1727,1759,Undirected,3304,,,1,20
1727,1761,Undirected,3305,,,1,20
1727,1766,Undirected,3306,,,1,20
1727,1768,Undirected,3307,,,1,20
1727,1778,Undirected,3308,,,1,20
1727,1787,Undirected,3309,,,1,20
1727,1798,Undirected,3310,,,2,40
1727,1801,Undirected,3311,,,1,20
1727,1802,Undirected,3312,,,1,20
1727,1819,Undirected,3313,,,2,40
1727,1820,Undirected,3314,,,1,20
1727,1859,Undirected,3315,,,1,20
1727,1880,Undirected,3316,,,2,40
1727,1885,Undirected,3317,,,1,20
1727,1888,Undirected,3318,,,1,20
1727,1909,Undirected,3319,,,1,20
1727,1913,Undirected,3320,,,1,20
1727,1457,Undirected,3321,,,1,20
1727,1475,Undirected,3322,,,1,20
1727,1483,Undirected,3323,,,1,20
1727,1498,Undirected,3324,,,1,20
1730,1757,Undirected,3325,,,1,20
1730,1763,Undirected,3326,,,9,220
1730,1772,Undirected,3327,,,1,20
1730,1780,Undirected,3328,,,2,40
1730,1790,Undirected,3329,,,1,20
1730,1792,Undirected,3330,,,1,20
1730,1795,Undirected,3331,,,1,20
1730,1797,Undirected,3332,,,5,120
1730,1798,Undirected,3333,,,2,60
1730,1802,Undirected,3334,,,1,20
1730,1815,Undirected,3335,,,85,3060
1730,1835,Undirected,3336,,,1,20
1730,1837,Undirected,3337,,,2,40
1730,1838,Undirected,3338,,,2,40
1730,1847,Undirected,3339,,,3,80
1730,1857,Undirected,3340,,,1,20
1730,1861,Undirected,3341,,,1,20
1730,1866,Undirected,3342,,,2,40
1730,1890,Undirected,3343,,,1,20
1730,1895,Undirected,3344,,,1,20
1730,1920,Undirected,3345,,,2,40
1730,1428,Undirected,3346,,,1,20
1730,1429,Undirected,3347,,,3,60
1730,1431,Undirected,3348,,,1,20
1730,1434,Undirected,3349,,,3,60
1730,1439,Undirected,3350,,,2,40
1730,1452,Undirected,3351,,,1,20
1730,1457,Undirected,3352,,,8,240
1730,1480,Undirected,3353,,,1,20
1730,1489,Undirected,3354,,,2,40
1730,1493,Undirected,3355,,,2,40
1730,1500,Undirected,3356,,,7,140
1730,1501,Undirected,3357,,,1,20
1730,1503,Undirected,3358,,,25,660
1730,1504,Undirected,3359,,,7,180
1730,1519,Undirected,3360,,,3,60
1730,1520,Undirected,3361,,,1,40
1730,1522,Undirected,3362,,,1,20
1730,1524,Undirected,3363,,,2,40
1730,1525,Undirected,3364,,,5,100
1730,1528,Undirected,3365,,,10,300
1730,1532,Undirected,3366,,,3,60
1730,1533,Undirected,3367,,,9,180
1731,1735,Undirected,3368,,,7,180
1731,1746,Undirected,3369,,,1,20
1731,1757,Undirected,3370,,,1,20
1731,1759,Undirected,3371,,,1,20
1731,1774,Undirected,3372,,,1,20
1731,1780,Undirected,3373,,,2,40
1731,1782,Undirected,3374,,,1,20
1731,1787,Undirected,3375,,,1,20
1731,1792,Undirected,3376,,,1,20
1731,1820,Undirected,3377,,,1,60
1731,1822,Undirected,3378,,,4,100
1731,1843,Undirected,3379,,,14,620
1731,1885,Undirected,3380,,,1,20
1731,1909,Undirected,3381,,,1,20
1731,1429,Undirected,3382,,,1,20
1731,1451,Undirected,3383,,,1,20
1731,1461,Undirected,3384,,,1,20
1732,1743,Undirected,3385,,,1,20
1732,1749,Undirected,3386,,,2,40
1732,1752,Undirected,3387,,,3,60
1732,1766,Undirected,3388,,,13,320
1732,1768,Undirected,3389,,,1,20
1732,1780,Undirected,3390,,,4,100
1732,1787,Undirected,3391,,,10,280
1732,1789,Undirected,3392,,,1,20
1732,1790,Undirected,3393,,,1,40
1732,1796,Undirected,3394,,,1,20
1732,1822,Undirected,3395,,,1,20
1732,1833,Undirected,3396,,,1,20
1732,1851,Undirected,3397,,,2,40
1732,1854,Undirected,3398,,,4,100
1732,1855,Undirected,3399,,,7,180
1732,1861,Undirected,3400,,,2,40
1732,1863,Undirected,3401,,,3,80
1732,1877,Undirected,3402,,,1,20
1732,1883,Undirected,3403,,,6,160
1732,1887,Undirected,3404,,,9,240
1732,1889,Undirected,3405,,,47,1560
1732,1890,Undirected,3406,,,13,420
1732,1897,Undirected,3407,,,17,540
1732,1898,Undirected,3408,,,2,60
1732,1902,Undirected,3409,,,2,40
1732,1909,Undirected,3410,,,1,20
1732,1911,Undirected,3411,,,7,140
1732,1912,Undirected,3412,,,2,40
1732,1916,Undirected,3413,,,1,20
1732,1457,Undirected,3414,,,2,40
1732,1480,Undirected,3415,,,1,20
1732,1489,Undirected,3416,,,1,20
1732,1533,Undirected,3417,,,1,20
1735,1737,Undirected,3418,,,1,60
1735,1746,Undirected,3419,,,5,120
1735,1748,Undirected,3420,,,5,160
1735,1796,Undirected,3421,,,1,20
1735,1798,Undirected,3422,,,1,20
1735,1801,Undirected,3423,,,1,20
1735,1819,Undirected,3424,,,1,20
1735,1833,Undirected,3425,,,1,20
1735,1866,Undirected,3426,,,1,20
1735,1880,Undirected,3427,,,1,20
1735,1895,Undirected,3428,,,1,20
1735,1916,Undirected,3429,,,1,40
1737,1738,Undirected,3430,,,27,680
1737,1741,Undirected,3431,,,4,100
1737,1746,Undirected,3432,,,4,100
1737,1748,Undirected,3433,,,1,20
1737,1763,Undirected,3434,,,1,20
1737,1780,Undirected,3435,,,35,1020
1737,1782,Undirected,3436,,,2,40
1737,1795,Undirected,3437,,,1,20
1737,1801,Undirected,3438,,,3,60
1737,1809,Undirected,3439,,,1,20
1737,1820,Undirected,3440,,,5,100
1737,1822,Undirected,3441,,,3,60
1737,1833,Undirected,3442,,,1,20
1737,1838,Undirected,3443,,,3,80
1737,1843,Undirected,3444,,,6,160
1737,1859,Undirected,3445,,,5,100
1737,1907,Undirected,3446,,,1,20
1737,1909,Undirected,3447,,,72,2200
1738,1741,Undirected,3448,,,2,40
1738,1746,Undirected,3449,,,1,20
1738,1748,Undirected,3450,,,3,60
1738,1761,Undirected,3451,,,1,20
1738,1768,Undirected,3452,,,2,40
1738,1780,Undirected,3453,,,40,1220
1738,1782,Undirected,3454,,,2,40
1738,1783,Undirected,3455,,,1,20
1738,1795,Undirected,3456,,,9,260
1738,1796,Undirected,3457,,,1,20
1738,1800,Undirected,3458,,,9,260
1738,1801,Undirected,3459,,,3,100
1738,1809,Undirected,3460,,,3,80
1738,1822,Undirected,3461,,,4,100
1738,1833,Undirected,3462,,,2,40
1738,1838,Undirected,3463,,,1,20
1738,1843,Undirected,3464,,,4,120
1738,1859,Undirected,3465,,,2,40
1738,1906,Undirected,3466,,,1,40
1738,1909,Undirected,3467,,,26,860
1738,1458,Undirected,3468,,,1,20
1738,1477,Undirected,3469,,,1,20
1739,1743,Undirected,3470,,,9,260
1739,1749,Undirected,3471,,,3,160
1739,1851,Undirected,3472,,,1,60
1739,1854,Undirected,3473,,,1,20
1739,1858,Undirected,3474,,,9,300
1739,1861,Undirected,3475,,,2,40
1739,1872,Undirected,3476,,,29,2500
1739,1877,Undirected,3477,,,2,60
1739,1889,Undirected,3478,,,1,20
1739,1890,Undirected,3479,,,4,120
1739,1897,Undirected,3480,,,3,80
1739,1898,Undirected,3481,,,1,20
1739,1908,Undirected,3482,,,1,20
1739,1920,Undirected,3483,,,1,20
1741,1748,Undirected,3484,,,2,40
1741,1759,Undirected,3485,,,1,20
1741,1761,Undirected,3486,,,1,20
1741,1763,Undirected,3487,,,24,600
1741,1764,Undirected,3488,,,1,20
1741,1780,Undirected,3489,,,7,260
1741,1782,Undirected,3490,,,3,60
1741,1783,Undirected,3491,,,1,20
1741,1787,Undirected,3492,,,1,20
1741,1795,Undirected,3493,,,4,80
1741,1798,Undirected,3494,,,1,20
1741,1800,Undirected,3495,,,1,20
1741,1801,Undirected,3496,,,5,160
1741,1805,Undirected,3497,,,2,40
1741,1809,Undirected,3498,,,17,580
1741,1818,Undirected,3499,,,1,20
1741,1819,Undirected,3500,,,1,20
1741,1820,Undirected,3501,,,4,100
1741,1821,Undirected,3502,,,1,20
1741,1822,Undirected,3503,,,3,60
1741,1833,Undirected,3504,,,3,80
1741,1838,Undirected,3505,,,5,120
1741,1843,Undirected,3506,,,11,240
1741,1857,Undirected,3507,,,1,20
1741,1859,Undirected,3508,,,2,40
1741,1909,Undirected,3509,,,4,80
1741,1913,Undirected,3510,,,1,20
1741,1919,Undirected,3511,,,4,80
1741,1922,Undirected,3512,,,1,20
1741,1458,Undirected,3513,,,1,20
1741,1516,Undirected,3514,,,1,20
1743,1749,Undirected,3515,,,20,1100
1743,1752,Undirected,3516,,,3,60
1743,1757,Undirected,3517,,,2,60
1743,1763,Undirected,3518,,,1,20
1743,1764,Undirected,3519,,,3,80
1743,1765,Undirected,3520,,,2,40
1743,1766,Undirected,3521,,,2,40
1743,1787,Undirected,3522,,,1,20
1743,1790,Undirected,3523,,,1,120
1743,1792,Undirected,3524,,,24,1600
1743,1822,Undirected,3525,,,1,20
1743,1851,Undirected,3526,,,5,140
1743,1855,Undirected,3527,,,4,100
1743,1858,Undirected,3528,,,4,100
1743,1861,Undirected,3529,,,23,880
1743,1863,Undirected,3530,,,9,300
1743,1872,Undirected,3531,,,6,140
1743,1877,Undirected,3532,,,5,120
1743,1883,Undirected,3533,,,14,460
1743,1885,Undirected,3534,,,1,40
1743,1887,Undirected,3535,,,46,2000
1743,1889,Undirected,3536,,,21,740
1743,1890,Undirected,3537,,,7,140
1743,1895,Undirected,3538,,,1,20
1743,1897,Undirected,3539,,,2,40
1743,1898,Undirected,3540,,,10,600
1743,1909,Undirected,3541,,,1,20
1743,1912,Undirected,3542,,,4,120
1743,1920,Undirected,3543,,,3,60
1743,1431,Undirected,3544,,,1,20
1743,1480,Undirected,3545,,,2,60
1743,1489,Undirected,3546,,,1,20
1743,1493,Undirected,3547,,,1,20
1743,1519,Undirected,3548,,,6,160
1743,1533,Undirected,3549,,,9,320
1745,1749,Undirected,3550,,,1,20
1745,1753,Undirected,3551,,,2,40
1745,1764,Undirected,3552,,,1,20
1745,1765,Undirected,3553,,,17,460
1745,1768,Undirected,3554,,,6,220
1745,1779,Undirected,3555,,,11,280
1745,1824,Undirected,3556,,,1,20
1745,1887,Undirected,3557,,,1,20
1745,1908,Undirected,3558,,,15,340
1745,1911,Undirected,3559,,,1,20
1745,1912,Undirected,3560,,,19,480
1745,1916,Undirected,3561,,,1,20
1745,1920,Undirected,3562,,,7,140
1745,1521,Undirected,3563,,,5,100
1746,1748,Undirected,3564,,,6,120
1746,1753,Undirected,3565,,,2,40
1746,1763,Undirected,3566,,,6,140
1746,1767,Undirected,3567,,,1,20
1746,1780,Undirected,3568,,,6,140
1746,1782,Undirected,3569,,,3,60
1746,1795,Undirected,3570,,,9,220
1746,1800,Undirected,3571,,,1,20
1746,1801,Undirected,3572,,,10,260
1746,1809,Undirected,3573,,,8,180
1746,1815,Undirected,3574,,,1,20
1746,1820,Undirected,3575,,,3,60
1746,1822,Undirected,3576,,,3,80
1746,1833,Undirected,3577,,,4,80
1746,1838,Undirected,3578,,,10,300
1746,1843,Undirected,3579,,,7,180
1746,1852,Undirected,3580,,,3,60
1746,1866,Undirected,3581,,,1,20
1746,1909,Undirected,3582,,,13,320
1746,1475,Undirected,3583,,,2,40
1746,1486,Undirected,3584,,,1,20
1746,1503,Undirected,3585,,,1,20
1746,1521,Undirected,3586,,,4,120
1748,1763,Undirected,3587,,,2,40
1748,1775,Undirected,3588,,,1,20
1748,1780,Undirected,3589,,,3,60
1748,1782,Undirected,3590,,,14,300
1748,1795,Undirected,3591,,,3,60
1748,1796,Undirected,3592,,,1,20
1748,1801,Undirected,3593,,,8,200
1748,1809,Undirected,3594,,,18,540
1748,1819,Undirected,3595,,,1,20
